Ward_ID,LGA,Ward,Demand_Population,Weighted_Mean_Time_Min,Pct_Within_5min,Pct_Within_10min,P90_Cell_Time_Min,Population,Weighted_2SFCA_per_10000,Mean_Accessible_PHC_Count,Zero_Access_Pct,Population_Difference,Population_2025,Supply_Underserved,Travel_Underserved,Coverage_Underserved,Underserved_Dimensions,Underserved_Class,Travel_Severity,Supply_Severity,Coverage_Severity,Population_Exposure,Planning_Priority_Score,Planning_Priority_Score_100,Planning_Priority_Class,Planning_Priority_Rank
KANO_W044,Bebeji,Wak,22383.871805906296,1.2196024443300624,98.45278028000035,100.0,5.868648344134518,22383.871805906296,1.371873027227434,20.2595862164424,0.0,0.0,22383.871805906296,False,False,False,0,Relatively Better Served,0.09834145503333352,0.5667285622261908,0.024444697828015727,0.05564328051442458,0.2410928649319337,24.10928649319337,Very Low,460
KANO_W045,Bichi,Badume,90503.92381310464,1.7679456757569751,94.45819662353206,99.61881374110374,5.569849349251738,90503.92381310464,1.325544808812597,17.550521870495814,0.5521222571822221,0.0,90503.92381310464,False,False,False,0,Relatively Better Served,0.1558914721954045,0.5841595054223809,0.08755557288273663,0.24355741479661222,0.3052679953524938,30.52679953524938,Low,382
KANO_W046,Bichi,Bichi,124955.556773901,1.836125330979088,93.83990039078112,98.56999530412908,7.711890463601271,124955.556773901,1.283248871498478,22.07085348124913,0.0,0.0,124955.556773901,False,False,False,0,Relatively Better Served,0.163047100464812,0.6000733071177191,0.09732410438632977,0.3385947583052698,0.32919382225370175,32.91938222537018,Low,337
KANO_W047,Bichi,Danzabuwa,61892.10955309868,3.578005627437737,75.44609402811767,91.3089196453879,10.29104198243185,61892.10955309868,1.1872019442202597,11.676473768847655,5.460528956245149,0.0,61892.10955309868,False,False,False,0,Relatively Better Served,0.34586186904435257,0.6362108619566306,0.38792991339349836,0.16462963731424002,0.4287127906739621,42.87127906739621,High,175
KANO_W048,Bichi,Fagolo,24970.085165023804,2.9236775493941165,73.83829525551347,100.0,5.90387599245862,24970.085165023804,1.368004072445242,12.184708967536166,0.0,0.0,24970.085165023804,False,False,False,0,Relatively Better Served,0.27718847259694074,0.5681842523723808,0.41333170646563766,0.06277753878534076,0.3741040022203441,37.41040022203441,Moderate,269
KANO_W049,Bichi,Kau-Kau,33661.78238654137,2.3222000963683267,80.39979495186583,100.0,6.407775659869072,33661.78238654137,1.091772913449366,18.67654392013736,0.0,0.0,33661.78238654137,False,False,False,0,Relatively Better Served,0.2140618837008641,0.6721159338879573,0.3096658370983656,0.08675421981681995,0.3744054423632404,37.440544236324044,Moderate,267
KANO_W050,Bichi,Kwamarawa,28445.725249290463,3.352928710173532,66.48079292460564,100.0,6.389390372179473,28445.725249290463,1.1343600018310152,11.338109915871613,0.0,0.0,28445.725249290463,False,False,True,1,Single-Dimension Underserved,0.32223947396593805,0.6560925869112921,0.5295737107027636,0.07236534558035645,0.4430737915863398,44.30737915863398,High,155
KANO_W051,Bichi,Kyalli,47393.93415474892,3.053349638294909,76.8846125861086,95.11372516225896,8.531865654281098,47393.93415474892,1.1045819303068962,14.783234851558047,0.0,0.0,47393.93415474892,False,False,False,0,Relatively Better Served,0.29079788822200964,0.6672965548381653,0.36520259741145455,0.12463536252472117,0.4125289845209598,41.252898452095984,Moderate,204
KANO_W052,Bichi,Muntsira,51636.58268404007,2.720803195325808,81.97531192559111,93.24669990070616,5.010526155514804,51636.58268404007,0.7223949431531392,9.97165585190219,0.0,0.0,51636.58268404007,False,False,False,0,Relatively Better Served,0.2558962930108207,0.8110940046720381,0.2847740677860966,0.13633901808507065,0.4380574558084394,43.80574558084394,High,159
KANO_W053,Bichi,Saye,24767.7471306324,1.6596374921840729,99.63712181623944,100.0,4.772688875493119,24767.7471306324,1.5985809486228206,15.40302120160417,0.0,0.0,24767.7471306324,False,False,False,0,Relatively Better Served,0.1445242527857781,0.4814299464973423,0.00573315311054079,0.06221937455256827,0.2223372939147966,22.23372939147966,Very Low,468
