Ward_ID,LGA,Ward,Demand_Population,Weighted_Mean_Time_Min,Pct_Within_5min,Pct_Within_10min,P90_Cell_Time_Min,Population,Weighted_2SFCA_per_10000,Mean_Accessible_PHC_Count,Zero_Access_Pct,Population_Difference,Population_2025,Supply_Underserved,Travel_Underserved,Coverage_Underserved,Underserved_Dimensions,Underserved_Class
KANO_W154,Garko,Zakarawa,44037.64643788338,5.572407778934523,53.93789447724612,79.63176209919735,13.331308063838389,44037.64643788338,0.6912870197248913,6.100853903670711,4.983609257953197,0.0,44037.64643788338,False,True,True,2,Compound Underserved
KANO_W155,Garum Mallam,Chiromawa,39495.024658203125,1.5063018861641144,100.0,100.0,2.569694452882984,39495.024658203125,1.6711796493653424,26.21845044381608,0.2837310846999548,0.0,39495.024658203125,False,False,False,0,Relatively Better Served
KANO_W156,Garum Mallam,Dakasoye,27249.177635908127,0.7087589897606383,100.0,100.0,3.3455741581056464,27249.177635908127,1.2985435723063772,26.58818799951988,0.0,0.0,27249.177635908127,False,False,False,0,Relatively Better Served
KANO_W157,Garum Mallam,Dorawar Sallau,16789.279750347137,1.524432058680054,100.0,100.0,2.42105950912914,16789.279750347137,1.8197212440245136,33.373062149872155,0.0,0.0,16789.279750347137,False,False,False,0,Relatively Better Served
KANO_W158,Garum Mallam,Fankurun,9915.744256734848,1.0290126580697558,100.0,100.0,4.366516012635556,9915.744256734848,1.2426572293145166,18.611846122036745,0.0,0.0,9915.744256734848,False,False,False,0,Relatively Better Served
KANO_W159,Garum Mallam,Garun Babba,22145.97734260559,1.5959621719379196,100.0,100.0,1.9911269807614385,22145.97734260559,1.0269101703812726,14.036157109664432,1.3154096874476904,0.0,22145.97734260559,False,False,False,0,Relatively Better Served
KANO_W160,Garum Mallam,Garun Malam,28762.40452694893,1.321759216354214,100.0,100.0,4.366516012635556,28762.40452694893,1.343453112901799,20.34002539084539,0.0,0.0,28762.40452694893,False,False,False,0,Relatively Better Served
KANO_W161,Garum Mallam,Jobawa,16439.13120532036,3.538021354736416,48.34171390553334,100.0,8.253918195404767,16439.13120532036,0.675003180497032,7.300786703251255,0.0,0.0,16439.13120532036,False,False,True,1,Single-Dimension Underserved
KANO_W162,Garum Mallam,Kadawa,20430.679079532623,0.8018285042291587,100.0,100.0,2.069483382876866,20430.679079532623,0.9074256227395238,16.171296273531755,0.0,0.0,20430.679079532623,False,False,False,0,Relatively Better Served
KANO_W163,Garum Mallam,Makwaro,25820.67198586464,1.2928904184358316,91.92805577653893,100.0,4.366516012635556,25820.67198586464,1.1095665755794126,14.916806222446416,0.0,0.0,25820.67198586464,False,False,False,0,Relatively Better Served
KANO_W164,Garum Mallam,Yada Kwari,20909.92188596725,1.6116179286140382,100.0,100.0,3.131916538367726,20909.92188596725,1.710853033775767,30.41214983175153,0.0,0.0,20909.92188596725,False,False,False,0,Relatively Better Served
KANO_W165,Gaya,Balan,30474.14916396141,4.647345928889008,64.72404584452059,96.79627696081668,8.670589014330961,30474.14916396141,0.5392982567827976,6.213848264487807,0.0,0.0,30474.14916396141,True,True,True,3,Critical Underserved
KANO_W166,Gaya,Gamarya,19484.152621507645,3.7899204674211178,69.58073978324776,100.0,7.393809973044346,19484.152621507645,0.5071472651357367,7.089856139119723,0.0,0.0,19484.152621507645,True,True,False,2,Compound Underserved
KANO_W167,Gaya,Gamoji,20930.187529325485,5.723046834178782,56.153978981439344,75.81164705850092,15.036313947045004,20930.187529325485,0.4284951636725778,1.9182056486550327,16.8542267124983,0.0,20930.187529325485,True,True,True,3,Critical Underserved
KANO_W168,Gaya,Gaya North,84436.5729906559,1.552601207839196,95.98694733059384,99.05011994530678,7.238624660584932,84436.5729906559,0.6793048085298212,14.743219839436051,0.9498800546932252,0.0,84436.5729906559,False,False,False,0,Relatively Better Served
KANO_W169,Gaya,Gaya South,60222.25958275795,1.2772258322520682,99.9772448567411,100.0,4.598502197004028,60222.25958275795,0.5941458300967192,13.60454378026176,0.0,0.0,60222.25958275795,True,False,False,1,Single-Dimension Underserved
KANO_W170,Gaya,Kademi,56489.81666302681,2.0710349654294844,92.16830928701263,100.0,5.353005639233008,56489.81666302681,0.9289452225983144,13.597095416330616,0.0,0.0,56489.81666302681,False,False,False,0,Relatively Better Served
KANO_W171,Gaya,Kazurawa,36138.66147708893,3.987553646567892,57.31056229445532,99.72430968078204,8.6993296064813,36138.66147708893,0.6990385423968412,7.187224314667372,0.0,0.0,36138.66147708893,False,True,True,2,Compound Underserved
