Ward_ID,LGA,Ward,Demand_Population,Routing_Cells,Weighted_Mean_Time_Min,Median_Cell_Time_Min,P90_Cell_Time_Min,Max_Time_Min,Pop_Within_5min,Pct_Within_5min,Pop_Within_10min,Pct_Within_10min,Pop_Within_15min,Pct_Within_15min,Pop_Within_30min,Pct_Within_30min,Ward_Raster_Population,Population_Difference,Population_Difference_Pct,Poor_Access_Rank
KANO_W191,Gwale,Gwale,14429.323318004608,3,1.2409805585859273,1.2221973541411917,1.3979648665321667,1.4419067446299105,14429.323318004608,100.0,14429.323318004608,100.0,14429.323318004608,100.0,14429.323318004608,100.0,14429.323318004608,0.0,0.0,402
KANO_W192,Gwale,Gyaranya,13923.644790649414,2,0.7062526425305141,0.6415434359389033,0.7014355931241927,0.716408632420515,13923.644790649414,100.0,13923.644790649414,100.0,13923.644790649414,100.0,13923.644790649414,100.0,13923.644790649414,0.0,0.0,457
KANO_W193,Gwale,Kabuga,122864.51647615433,20,1.5194601937335699,1.4821023664706612,2.9556056981834558,3.5715743293677678,122864.51647615433,100.0,122864.51647615433,100.0,122864.51647615433,100.0,122864.51647615433,100.0,122864.51647615431,1.4551915228366852e-11,1.1843871319178717e-14,370
KANO_W194,Gwale,Mandawari,18334.27052307129,2,0.7795956298155944,0.9693029932808533,1.171618481969124,1.2221973541411917,18334.27052307129,100.0,18334.27052307129,100.0,18334.27052307129,100.0,18334.27052307129,100.0,18334.27052307129,0.0,0.0,445
KANO_W195,Gwale,Sani Mai Nagge,42695.18185162544,8,0.9610770642811529,1.2991105729537746,1.6536726998575788,1.8588637317961612,42695.18185162544,100.0,42695.18185162544,100.0,42695.18185162544,100.0,42695.18185162544,100.0,42695.18185162544,0.0,0.0,432
KANO_W196,Gwarzo,Getso,46848.29147553444,26,3.595490872587587,3.852753488856832,6.503656463717416,7.056996360264644,40072.328983306885,85.53637223725403,46848.29147553444,100.0,46848.29147553444,100.0,46848.29147553444,100.0,46848.29147553444,0.0,0.0,110
KANO_W197,Gwarzo,Gwarzo,34334.948858737946,6,0.8924700753926315,1.1185827882921109,1.9488342171667132,2.181509115719115,34334.948858737946,100.0,34334.948858737946,100.0,34334.948858737946,100.0,34334.948858737946,100.0,34334.948858737946,0.0,0.0,436
KANO_W198,Gwarzo,Jama'A,11535.081839323044,37,1.7309562334103805,3.518503946906623,6.125891079142391,10.373947454724302,11321.461598157883,98.14808213638389,11531.946766853333,99.9728214111232,11535.081839323044,100.0,11535.081839323044,100.0,11535.081839323044,0.0,0.0,334
KANO_W199,Gwarzo,Kara,35663.72525191307,55,2.804168728575235,4.022415943279927,7.172079865224449,9.484257115090678,28137.61200451851,78.89700754973474,35663.72525191307,100.0,35663.72525191307,100.0,35663.72525191307,100.0,35663.72525191307,0.0,0.0,188
KANO_W200,Gwarzo,Kutama,51635.00675821304,61,1.7529626308329926,3.2265202241173863,5.460295900357389,8.00904883496435,48681.237162828445,94.27952123795399,51635.00675821304,100.0,51635.00675821304,100.0,51635.00675821304,100.0,51635.00675821304,0.0,0.0,331
KANO_W201,Gwarzo,Lakwaya,70697.78695869446,104,4.276738495867207,4.84040790841223,8.734289743917895,10.613316191880934,42334.79749727249,59.88136166413075,70518.1182551384,99.7458637514905,70697.78695869446,100.0,70697.78695869446,100.0,70592.71247005463,105.07448863983154,0.14884608476321695,53
KANO_W202,Gwarzo,Madadi,37764.86453819275,62,4.313322901114514,4.607725891974845,8.211708585521508,10.607070140891265,21848.065763950348,57.852890593198715,37206.38463306427,98.5211653425536,37764.86453819275,100.0,37764.86453819275,100.0,37764.86453819275,0.0,0.0,51
KANO_W203,Gwarzo,Mainika,22412.895735025406,58,3.3243294439552664,3.6317396053785873,6.921475198323853,8.993924079557143,16775.208649635315,74.84623516728415,22412.895735025406,100.0,22412.895735025406,100.0,22412.895735025406,100.0,22412.89573502541,-3.637978807091713e-12,-1.623163222682787e-14,137
KANO_W204,Gwarzo,Sabon Birni,21694.23192834854,51,3.165935464500107,3.4117400986065607,6.079331538726641,7.8638437212251455,17055.320974349976,78.61684631509469,21694.23192834854,100.0,21694.23192834854,100.0,21694.23192834854,100.0,21694.23192834854,0.0,0.0,158
KANO_W205,Gwarzo,Unguwar Tudu,42029.64623093605,71,3.8761216686628477,3.993766101770127,8.787279710146333,9.192989976974866,29333.969668388367,69.79352028615699,42029.64623093605,100.0,42029.64623093605,100.0,42029.64623093605,100.0,42029.64623093605,0.0,0.0,89
KANO_W206,Kabo,Dugabau,20947.9741666317,34,3.2662006578923704,3.8897055949931088,8.489928745061821,11.469153586613817,15995.810117959976,76.35969946649978,20857.92821764946,99.57014483469398,20947.9741666317,100.0,20947.9741666317,100.0,20947.9741666317,0.0,0.0,150
KANO_W207,Kabo,Durun,16994.924002170563,33,2.1263490918541628,2.202307060126052,5.735944986637634,9.834890216661114,12724.35809803009,74.87152102830797,16994.924002170563,100.0,16994.924002170563,100.0,16994.924002170563,100.0,16994.924002170563,0.0,0.0,282
KANO_W208,Kabo,Gammo,23415.953518867493,52,4.016946375886188,4.859337927538162,7.822839443600212,10.091497542330936,13913.791417121887,59.420135959489315,23100.290674209595,98.65193256211603,23415.953518867493,100.0,23415.953518867493,100.0,23415.953518867493,0.0,0.0,76
KANO_W209,Kabo,Garo,68251.44174146652,46,1.5975994166762912,1.9965359464822325,4.465532957470156,5.6402426312926774,68235.81237125397,99.97710030760703,68251.44174146652,100.0,68251.44174146652,100.0,68251.44174146652,100.0,68251.44174146652,0.0,0.0,352
KANO_W210,Kabo,Godiya,47544.993824481964,72,3.287928775120342,3.964086938762364,6.150791770602165,7.153817264357295,35099.62300443649,73.82401422536924,47544.993824481964,100.0,47544.993824481964,100.0,47544.993824481964,100.0,47544.99382448197,-7.275957614183426e-12,-1.53033096208688e-14,146
KANO_W211,Kabo,Gude,26724.13530445099,40,1.580015160705014,2.2022351872348844,5.191615096180145,8.429603549776683,25213.72096967697,94.34812644986701,26724.13530445099,100.0,26724.13530445099,100.0,26724.13530445099,100.0,26724.13530445099,0.0,0.0,356
KANO_W212,Kabo,Hawadin Galadima,12261.558168411255,28,2.582655045321691,2.9837557805764465,5.253594546297628,6.363684264638755,10571.663815498352,86.21794775425458,12261.558168411255,100.0,12261.558168411255,100.0,12261.558168411255,100.0,12261.558168411257,-1.8189894035458565e-12,-1.483489601045986e-14,225
KANO_W213,Kabo,Kabo,39269.683455228806,37,2.0194363347647526,3.711684818921694,6.220498551055326,8.351480117194855,35306.74611258507,89.90840517682842,39269.683455228806,100.0,39269.683455228806,100.0,39269.683455228806,100.0,39269.683455228806,0.0,0.0,295
KANO_W214,Kabo,Kanwa,18964.09841442108,37,2.759671562810221,2.8369252929763693,7.05023131894499,8.738068498169643,15152.816438674927,79.90264608177787,18964.09841442108,100.0,18964.09841442108,100.0,18964.09841442108,100.0,18964.09841442108,0.0,0.0,196
KANO_W215,Kabo,Masanawa,17363.239748954773,38,4.155760033051587,4.383776389943632,9.143812238118478,11.469153586613817,11460.7659034729,66.00591864869465,16967.257133960724,97.71941975852815,17363.239748954773,100.0,17363.239748954773,100.0,17363.239748954773,0.0,0.0,63
KANO_W216,Kano Municipal,Chedi,17088.220916748047,2,0.5049985899413698,0.5111319996877038,0.5206483656355446,0.5230274571225048,17088.220916748047,100.0,17088.220916748047,100.0,17088.220916748047,100.0,17088.220916748047,100.0,17088.220916748047,0.0,0.0,474
KANO_W217,Kano Municipal,Dan Agundi,13177.079011201859,4,1.0898483461034332,1.0524371662374787,1.5569676372560417,1.7512215597422522,13177.079011201859,100.0,13177.079011201859,100.0,13177.079011201859,100.0,13177.079011201859,100.0,13177.07901120186,-1.8189894035458565e-12,-1.3804192886750776e-14,419
KANO_W218,Kano Municipal,Gandu Albasa,63552.255291461945,13,1.316916913869462,1.103708484788217,1.7164598924509626,2.1674756476554045,63552.255291461945,100.0,63552.255291461945,100.0,63552.255291461945,100.0,63552.255291461945,100.0,63552.255291461945,0.0,0.0,389
KANO_W219,Kano Municipal,Jakara,10346.181594848633,3,0.30564789758855204,0.499236542252903,0.6729742143869926,0.716408632420515,10346.181594848633,100.0,10346.181594848633,100.0,10346.181594848633,100.0,10346.181594848633,100.0,10346.181594848633,0.0,0.0,483
KANO_W220,Kano Municipal,Kan Karofi,22157.384843349457,3,0.9454757687393105,1.103708484788217,1.217056764768005,1.245393834762952,22157.384843349457,100.0,22157.384843349457,100.0,22157.384843349457,100.0,22157.384843349457,100.0,22157.384843349457,0.0,0.0,433
KANO_W221,Kano Municipal,Shahuchi,15298.197933197021,1,0.5230274571225048,0.5230274571225048,0.5230274571225048,0.5230274571225048,15298.197933197021,100.0,15298.197933197021,100.0,15298.197933197021,100.0,15298.197933197021,100.0,15298.19793319702,1.8189894035458565e-12,1.1890220086632935e-14,472
KANO_W222,Kano Municipal,Sharada,59435.54341816902,7,1.2489655143458782,1.3760237917663576,1.6470782775421762,1.7512215597422522,59435.54341816902,100.0,59435.54341816902,100.0,59435.54341816902,100.0,59435.54341816902,100.0,59435.54341816902,0.0,0.0,401
KANO_W223,Kano Municipal,She She,10644.321807861328,2,0.5834088068868601,0.6197180447715098,0.697070514890714,0.716408632420515,10644.321807861328,100.0,10644.321807861328,100.0,10644.321807861328,100.0,10644.321807861328,100.0,10644.321807861328,0.0,0.0,465
KANO_W224,Kano Municipal,Tudun Nufawa,9268.949157714844,4,0.6065385307712314,0.5111319996877038,0.658394279831112,0.716408632420515,9268.949157714844,100.0,9268.949157714844,100.0,9268.949157714844,100.0,9268.949157714844,100.0,9268.949157714844,0.0,0.0,461
KANO_W225,Kano Municipal,Tudun Wazurchi,23992.487313985825,3,0.38991512013428387,0.5230274571225048,0.9055381695738931,1.0011658476867402,23992.487313985825,100.0,23992.487313985825,100.0,23992.487313985825,100.0,23992.487313985825,100.0,23992.487313985825,0.0,0.0,478
KANO_W226,Kano Municipal,Yakasai,27750.157355308533,6,0.7948265402959647,0.7086399725885645,1.1745511597755844,1.245393834762952,27750.157355308533,100.0,27750.157355308533,100.0,27750.157355308533,100.0,27750.157355308533,100.0,27750.157355308533,0.0,0.0,443
KANO_W227,Kano Municipal,Zaitawa,28596.736989974976,4,0.506887143119296,0.48999745832482966,0.5421035448510805,0.5604751173931566,28596.736989974976,100.0,28596.736989974976,100.0,28596.736989974976,100.0,28596.736989974976,100.0,28596.736989974976,0.0,0.0,473
KANO_W228,Kano Municipal,Zango,18466.421295166016,4,0.6724302456090225,0.5417512872578307,0.755523570825783,0.8391157651540515,18466.421295166016,100.0,18466.421295166016,100.0,18466.421295166016,100.0,18466.421295166016,100.0,18466.421295166016,0.0,0.0,458
KANO_W229,Karaye,Daura,20978.516822338104,46,2.617968969953562,3.583200905079143,5.96659778787124,10.561813181185043,18840.51282143593,89.80860268145548,20925.04422044754,99.74510780555455,20978.516822338104,100.0,20978.516822338104,100.0,20978.516822338104,0.0,0.0,217
KANO_W230,Karaye,Kafin Dabga,23176.963044166565,50,4.262352841283525,4.669970453854342,7.910278631900051,10.091497542330936,13826.940042972565,59.65811835063819,23109.17013645172,99.70749874525987,23176.963044166565,100.0,23176.963044166565,100.0,23176.963044166565,0.0,0.0,55
KANO_W231,Karaye,Kurugu,20579.937150001526,33,1.3233415866958624,1.812171412924017,3.1807031877498173,6.080149281803869,19505.44103908539,94.77891451716091,20579.937150001526,100.0,20579.937150001526,100.0,20579.937150001526,100.0,20579.93715000153,-3.637978807091713e-12,-1.7677307664136587e-14,387
KANO_W232,Karaye,Kwanyawa,28291.342821121216,71,3.117662680121677,4.011856529071631,6.101656814425015,10.373947454724302,23939.950912475586,84.61935180610428,28092.668947935104,99.29775735834713,28291.342821121216,100.0,28291.342821121216,100.0,28291.342821121216,0.0,0.0,162
KANO_W233,Karaye,Magaji Hajji,24853.62136054039,38,1.9018634847417704,2.3345256156228036,5.181650307463969,7.12017526079794,24608.029846429825,99.0118481707439,24853.62136054039,100.0,24853.62136054039,100.0,24853.62136054039,100.0,24853.62136054039,0.0,0.0,310
KANO_W234,Karaye,Magajin Gari,33174.80266427994,13,0.734337107669772,0.8023169409210744,1.7816223665546622,1.812171412924017,33174.80266427994,100.0,33174.80266427994,100.0,33174.80266427994,100.0,33174.80266427994,100.0,33174.80266427994,0.0,0.0,450
KANO_W235,Karaye,Tudun Kaya,23715.160064458847,51,5.156542930296814,5.408465580383327,8.185859560531044,10.629084093366304,9975.103744983673,42.06213965189736,19826.833890914917,83.60404836832099,23715.160064458847,100.0,23715.160064458847,100.0,23715.160064458847,0.0,0.0,27
KANO_W236,Karaye,Turawa,32651.643099546432,54,2.707447733347232,2.6892352839991354,7.636195745931743,12.1744909189612,26446.65934610367,80.99641192779985,31969.80830025673,97.91179023606573,32651.643099546432,100.0,32651.643099546432,100.0,32651.643099546432,0.0,0.0,206
KANO_W237,Karaye,Yammedi,20860.11385035515,42,2.848343694266651,3.6534174292647053,7.3112763874247575,8.910736810719287,17514.724561929703,83.96274674038517,20860.11385035515,100.0,20860.11385035515,100.0,20860.11385035515,100.0,20860.11385035515,0.0,0.0,186
KANO_W238,Karaye,Yola,11230.604593515396,32,2.907299026030519,3.981296126987923,6.293243983650756,7.439904411957467,8442.720725297928,75.17601260908779,11230.604593515396,100.0,11230.604593515396,100.0,11230.604593515396,100.0,11230.604593515396,0.0,0.0,176
KANO_W239,Kibiya,Durba,14227.265533208847,26,1.98412949622948,1.9856764162498926,5.2517540803555525,7.22555153522873,13046.775206804276,91.70261970826996,14227.265533208847,100.0,14227.265533208847,100.0,14227.265533208847,100.0,14227.265533208849,-1.8189894035458565e-12,-1.278523549940097e-14,300
KANO_W240,Kibiya,Fammar,21177.797415733337,53,3.184884353657493,3.411143006324425,8.599915373686258,11.865682807368852,14958.42263507843,70.63257024059342,20996.01489162445,99.14163630645632,21177.797415733337,100.0,21177.797415733337,100.0,21177.797415733337,0.0,0.0,155
KANO_W241,Kibiya,Fassi,48668.62436294556,84,4.8607418745575846,6.790368879497808,12.365532221595213,14.657095997839997,27981.481552124023,57.4938821846546,41871.02274918556,86.03288730113475,48668.62436294556,100.0,48668.62436294556,100.0,48668.62436294556,0.0,0.0,30
KANO_W242,Kibiya,Kadigawa,9896.152205228806,26,2.599905251773249,2.0683564164611425,5.387841115375904,11.964297390481674,8529.314526081085,86.1881906138678,9847.859921455383,99.51200948841606,9896.152205228806,100.0,9896.152205228806,100.0,9896.152205228806,0.0,0.0,219
KANO_W243,Kibiya,Kahu,41642.989876031876,81,4.385556582354547,5.851344744041491,9.056322345220494,12.204460316888502,24392.275557518005,58.57474602599866,40370.90239572525,96.94525420942747,41642.989876031876,100.0,41642.989876031876,100.0,41642.98987603188,-7.275957614183426e-12,-1.7472226744149295e-14,46
KANO_W244,Kibiya,Kibiya 1,25239.913744449615,7,2.234563529906256,1.453737329076403,4.115308375052606,5.451659286653615,20373.49954557419,80.71937072310487,25239.913744449615,100.0,25239.913744449615,100.0,25239.913744449615,100.0,25239.913744449612,3.637978807091713e-12,1.4413594451731133e-14,268
KANO_W245,Kibiya,Kibiya 2,16369.628731250763,22,1.5741238874124532,2.730657954542698,4.925710977822438,5.494060688266565,16001.668785572052,97.75217904010096,16369.628731250763,100.0,16369.628731250763,100.0,16369.628731250763,100.0,16369.628731250765,-1.8189894035458565e-12,-1.1111977146270144e-14,360
KANO_W246,Kibiya,Nariya,22977.379840135574,46,3.5130920578313454,4.182968536411698,6.204733856429213,7.229428000318798,14943.119866132736,65.03404639736576,22977.379840135574,100.0,22977.379840135574,100.0,22977.379840135574,100.0,22977.37984013557,3.637978807091713e-12,1.5832870555315013e-14,122
KANO_W247,Kibiya,Tarai,25802.037469625473,41,2.473988015988986,6.47728958586745,11.348892442297778,20.665810136534198,21100.645032644272,81.77898763802762,25355.68857693672,98.27010214517284,25454.86493587494,98.65447628250587,25802.037469625473,100.0,25802.037469625477,-3.637978807091713e-12,-1.4099579583102277e-14,242
KANO_W248,Kibiya,Unguwar Gai,21078.79191470146,47,2.174124882590892,2.389269231967276,5.1591278600354,7.22555153522873,19758.21195292473,93.73503013303295,21078.79191470146,100.0,21078.79191470146,100.0,21078.79191470146,100.0,21078.79191470146,0.0,0.0,277
KANO_W249,Kiru,Baawa,45581.84206485748,150,5.540022890290559,6.098525710374888,17.39241857401079,22.700680435990844,28347.69456243515,62.190761229218836,32864.84194779396,72.10073235090245,41204.16665124893,90.39601030739468,45581.84206485748,100.0,45581.84206485748,0.0,0.0,19
KANO_W250,Kiru,Badafi,49897.09845435619,163,4.117268323979823,4.694471831235435,11.779118057242314,15.815799011645677,36215.58711695671,72.58054724381466,42153.6621478796,84.48118919467838,49880.13673341274,99.96600659864227,49897.09845435619,100.0,49897.09845435619,0.0,0.0,67
KANO_W251,Kiru,Bargoni,49621.100811719894,81,3.9829389849902648,3.7379679468584817,7.983281388232765,11.89230149658224,34786.29356145859,70.10383283000947,47415.62278389931,95.55536255394867,49621.100811719894,100.0,49621.100811719894,100.0,49621.10081171989,7.275957614183426e-12,1.466303144259334e-14,80
KANO_W252,Kiru,Bauda,17257.104536533356,28,3.724045343157526,3.2778103819460793,8.63367969620753,19.13140005008038,13965.375508785248,80.92536890658856,16217.706078529358,93.9769823158712,16217.706078529358,93.9769823158712,17257.104536533356,100.0,17257.104536533356,0.0,0.0,100
KANO_W253,Kiru,Dangora,33435.30783319473,64,2.5744222702436876,2.1888315317037206,8.63367969620753,12.213985307210319,28064.7735748291,83.93753607665685,32099.205095767975,96.00391674545831,33435.30783319473,100.0,33435.30783319473,100.0,33435.30783319473,0.0,0.0,227
KANO_W254,Kiru,Dansoshiya,17936.17236971855,65,4.428915304363312,5.934522419669752,13.351556852716534,17.488537894184756,10095.885539770126,56.28784855354591,16655.084721326828,92.8575193079959,17853.177491903305,99.5372765375774,17936.17236971855,100.0,17936.17236971855,0.0,0.0,45
KANO_W255,Kiru,Dashi,11485.352670431137,26,2.1061144019515057,0.963428596765326,8.424041777806902,11.162549009385865,9630.780369758606,83.8527178582239,10026.914691925049,87.30175711312013,11485.352670431137,100.0,11485.352670431137,100.0,11485.352670431135,1.8189894035458565e-12,1.5837471044566327e-14,286
KANO_W256,Kiru,Galadimawa,13565.169162273407,32,4.18469655167967,2.7802810719115922,7.2428596026048275,7.260402338314035,8065.620767116547,59.45831320370218,13565.169162273407,100.0,13565.169162273407,100.0,13565.169162273407,100.0,13565.169162273409,-1.8189894035458565e-12,-1.3409264431472885e-14,61
KANO_W257,Kiru,Kiru,71204.89597964287,45,1.5243723840340127,1.7606643306621914,4.291785938272672,7.996306619625737,68629.54755973816,96.38318631819786,71204.89597964287,100.0,71204.89597964287,100.0,71204.89597964287,100.0,71204.89597964287,0.0,0.0,368
KANO_W258,Kiru,Kogo,23040.690415382385,37,3.8487682853969143,2.641658450675554,12.213985307210319,12.213985307210319,16699.528347969055,72.47841990368546,16699.528347969055,72.47841990368546,23040.690415382385,100.0,23040.690415382385,100.0,23040.690415382385,0.0,0.0,91
KANO_W259,Kiru,Maraku,23669.96942639351,55,4.035209695505673,6.368510573761687,11.84961871551774,19.43085235213678,15305.835454940796,64.66352017283903,21585.65288758278,91.1942575790293,23317.66178870201,98.51158389204063,23669.96942639351,100.0,23669.96942639351,0.0,0.0,75
KANO_W260,Kiru,Tsaudawa,11463.591928958893,21,2.3997986774217592,1.2503949761184137,3.8640811750882693,13.947583153778636,10536.606169223785,91.91365354349895,10536.606169223785,91.91365354349895,11463.591928958893,100.0,11463.591928958893,100.0,11463.591928958893,0.0,0.0,246
KANO_W261,Kiru,Yako,26821.408928632736,29,3.668488633941889,0.5760361257227127,13.947583153778636,13.947583153778636,21579.62990450859,80.45673499825591,21579.62990450859,80.45673499825591,26821.408928632736,100.0,26821.408928632736,100.0,26821.408928632736,0.0,0.0,103
KANO_W262,Kiru,Yalwa,69497.12743091583,81,1.8733011118725602,3.0722902388972293,9.870172827169782,29.656551088646772,63742.3917093277,91.71946246654774,68389.14591288567,98.40571609361615,68842.72713565826,99.0583779222989,69497.12743091583,100.0,69497.12743091583,0.0,0.0,316
KANO_W263,Kiru,Zuwo,23033.242586374283,39,2.3209297330002543,0.8175248471093814,7.033462011321935,7.033462011321935,17032.83194899559,73.94891051541158,23033.242586374283,100.0,23033.242586374283,100.0,23033.242586374283,100.0,23033.242586374283,0.0,0.0,259
KANO_W264,Kumbotso,Chalawa,43289.80251598358,37,2.6421469938280184,3.0377532896686477,4.9014531050631085,8.602868587874262,42024.059952020645,97.07611841496482,43289.80251598358,100.0,43289.80251598358,100.0,43289.80251598358,100.0,43289.80251598358,0.0,0.0,213
KANO_W265,Kumbotso,Chiranchi,198925.14441156387,25,2.2057559000204776,2.1193051249305883,3.8595630958399436,4.381374810869433,198925.14441156387,100.0,198925.14441156387,100.0,198925.14441156387,100.0,198925.14441156387,100.0,198925.14441156387,0.0,0.0,272
KANO_W266,Kumbotso,Dan Maliki,278711.66805434227,24,1.435146506531642,1.2853576651480894,2.121654128172864,3.1475595872796687,278711.66805434227,100.0,278711.66805434227,100.0,278711.66805434227,100.0,278711.66805434227,100.0,278711.66805434227,0.0,0.0,382
KANO_W267,Kumbotso,Danbare,114465.84750008583,33,1.8790602881236362,2.3513175205421932,4.246072893406055,5.335492230261451,113488.63215231895,99.14628217139952,114465.84750008583,100.0,114465.84750008583,100.0,114465.84750008583,100.0,114465.84750008585,-1.4551915228366852e-11,-1.2712888207424436e-14,314
KANO_W268,Kumbotso,Garun Gawa,83048.29761075974,29,1.2502607198996791,1.5151393971906415,3.0049557081110034,4.302921601767524,83048.29761075974,100.0,83048.29761075974,100.0,83048.29761075974,100.0,83048.29761075974,100.0,83048.29761075974,0.0,0.0,400
KANO_W269,Kumbotso,Kumbotso,39396.39269900322,21,1.8093570815981543,2.427000099614792,4.4937521647464065,6.4333934217892494,38736.47637104988,98.3249320997604,39396.39269900322,100.0,39396.39269900322,100.0,39396.39269900322,100.0,39396.39269900322,0.0,0.0,324
KANO_W270,Kumbotso,Kureken Sani,60094.16771411896,22,2.5030842784900615,2.3692844876519468,3.9809175425078522,5.00033925255042,57735.27544236183,96.07467353075111,60094.16771411896,100.0,60094.16771411896,100.0,60094.16771411896,100.0,60094.16771411896,0.0,0.0,236
KANO_W271,Kumbotso,Mariri,140039.119617939,35,1.8007401804397773,2.160667354796201,3.7912789214559353,5.447689443370591,139845.8444390297,99.86198486577422,140039.119617939,100.0,140039.119617939,100.0,140039.119617939,100.0,140039.119617939,0.0,0.0,327
KANO_W272,Kumbotso,Naibawa,171205.67027902603,32,1.8785931637193192,2.2351799966337786,4.4497835945723585,6.4333934217892494,166885.5532271862,97.47665071793531,171205.67027902603,100.0,171205.67027902603,100.0,171205.67027902603,100.0,171205.67027902603,0.0,0.0,315
KANO_W273,Kumbotso,Panshekara,101506.53032851219,25,2.35952892435087,3.638864163568061,5.986506786542264,7.071724477047956,90693.95977377892,89.34790646499309,101506.53032851219,100.0,101506.53032851219,100.0,101506.53032851219,100.0,101506.5303285122,-1.4551915228366852e-11,-1.4335939945214892e-14,253
KANO_W274,Kumbotso,Unguwar Rimi,42530.13511133194,31,2.2221941265772682,2.7152668342518296,4.498848910759722,5.240408142708679,42411.87106871605,99.72192883397547,42530.13511133194,100.0,42530.13511133194,100.0,42530.13511133194,100.0,42530.13511133194,0.0,0.0,270
KANO_W275,Kunchi,Bumai,15435.597174167633,61,2.121670074647782,1.7116383424298216,6.128902736242818,9.325387103489165,13035.065544128418,84.44808060904411,15435.597174167633,100.0,15435.597174167633,100.0,15435.597174167633,100.0,15435.597174167631,1.8189894035458565e-12,1.178437985276035e-14,283
KANO_W276,Kunchi,Garun Sheme,12664.605396032333,33,2.976165743536007,3.151315724887507,6.150266358803656,7.509617953962016,9408.726504564285,74.29150937076906,12664.605396032333,100.0,12664.605396032333,100.0,12664.605396032333,100.0,12664.605396032332,1.8189894035458565e-12,1.4362779941929528e-14,171
KANO_W277,Kunchi,Gwarmai,35510.20523071289,77,4.083819839954258,4.201485359723332,7.364393620687088,10.776837634482046,25473.685455560684,71.73623832939273,32935.6655755043,92.7498598262624,35510.20523071289,100.0,35510.20523071289,100.0,35510.20523071289,0.0,0.0,71
KANO_W278,Kunchi,Kasuwar Kuka,28648.821222305298,46,2.199044900874984,2.4703854420128852,5.474592728303234,7.0702276482337565,25519.584277629852,89.07725759327543,28648.821222305298,100.0,28648.821222305298,100.0,28648.821222305298,100.0,28648.821222305294,3.637978807091713e-12,1.2698528776671861e-14,273
KANO_W279,Kunchi,Kunchi,19424.309900283813,37,2.727389390226119,3.7750522868858054,6.094677253653067,7.798117102389792,15086.260086536407,77.66690381271141,19424.309900283813,100.0,19424.309900283813,100.0,19424.309900283813,100.0,19424.309900283813,0.0,0.0,202
KANO_W280,Kunchi,Matan Fada,22818.778262138367,55,2.906014860815925,3.129692894370175,5.980799784245192,7.882975220111337,15902.975252628326,69.69249216560837,22818.778262138367,100.0,22818.778262138367,100.0,22818.778262138367,100.0,22818.778262138367,0.0,0.0,177
KANO_W281,Kunchi,Ridawa,13479.20402765274,23,4.382085900776643,4.309146818331462,10.429246941703957,11.355799493791974,8550.684656620026,63.43612455956745,12247.435901165009,90.86171465347104,13479.20402765274,100.0,13479.20402765274,100.0,13479.20402765274,0.0,0.0,47
KANO_W282,Kunchi,Shamakawa,22933.429236888885,59,3.1506820119737307,2.810703675362439,7.221607901910348,11.148071184671647,15345.886004447937,66.91492077322553,22428.34884738922,97.79762379065738,22933.429236888885,100.0,22933.429236888885,100.0,22933.429236888885,0.0,0.0,161
KANO_W283,Kunchi,Shuwaki,34506.36552619934,83,3.3948824004190374,3.331707771457179,6.469729380038253,9.509176301123539,23263.19554424286,67.41711330502199,34506.36552619934,100.0,34506.36552619934,100.0,34506.36552619934,100.0,34506.36552619934,0.0,0.0,132
KANO_W284,Kunchi,Yandadi,25727.139482975006,50,2.399272539779118,2.523259384949615,6.502027439919269,11.148071184671647,20713.923627614975,80.51390105504136,25463.44795703888,98.97504529755193,25727.139482975006,100.0,25727.139482975006,100.0,25727.13948297501,-3.637978807091713e-12,-1.4140626902960405e-14,247
KANO_W285,Kura,Dalili,24966.067092895508,17,4.063168293577781,2.4294120218078463,10.075929315513054,10.909141056858775,21567.56150341034,86.38750117573679,22386.371468544006,89.66719261486887,24966.067092895508,100.0,24966.067092895508,100.0,24966.067092895508,0.0,0.0,74
KANO_W286,Kura,Dan Hassan,36843.61116313934,32,2.488590779839053,3.4082334270667416,6.409741061257146,6.662110958365805,33443.317333221436,90.77100826283886,36843.61116313934,100.0,36843.61116313934,100.0,36843.61116313934,100.0,36843.61116313934,0.0,0.0,240
KANO_W287,Kura,Dukawa,23535.37387251854,21,2.631665551696166,2.0001634186564945,6.436245125743813,9.177437256084358,19967.249449253082,84.83931276132462,23535.37387251854,100.0,23535.37387251854,100.0,23535.37387251854,100.0,23535.37387251854,0.0,0.0,216
KANO_W288,Kura,Gundutse,20832.010462760925,11,1.6449209352649932,2.165828671381528,2.8956001898480963,3.283502020147927,20832.010462760925,100.0,20832.010462760925,100.0,20832.010462760925,100.0,20832.010462760925,100.0,20832.010462760925,0.0,0.0,344
KANO_W289,Kura,Karfi,40829.94744992256,23,1.7511699876405178,3.576955181834206,5.545576229966027,7.047300808298429,40591.199483156204,99.41526261561032,40829.94744992256,100.0,40829.94744992256,100.0,40829.94744992256,100.0,40829.94744992256,0.0,0.0,332
KANO_W290,Kura,Kosawa,27897.959646701813,34,2.50081844137423,0.983461062897129,7.644111986375915,11.206781899077438,21259.393857240677,76.20411717010292,27516.117924928665,98.6312915832958,27897.959646701813,100.0,27897.959646701813,100.0,27897.959646701813,0.0,0.0,237
